ID,Year_Birth,Age,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total Amount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,purchases item count
7736,1986,38,Graduation,Married,22518,36,11,7,12,2,2,27,61,2,2,1,2,7
8210,1975,49,Master,Married,54730,64,318,3,17,4,7,56,405,5,4,1,8,18
833,1955,69,Master,Married,38452,62,56,0,14,0,0,2,72,3,3,0,3,9
6230,1971,53,Graduation,Divorced,44421,53,110,5,59,7,1,7,189,5,5,0,4,14
7325,1986,38,PhD,Together,38197,86,23,0,11,2,1,3,40,1,1,0,3,5
1307,1978,46,Graduation,Divorced,41986,15,27,5,8,8,3,12,63,3,3,0,4,10
1502,1983,41,Graduation,Together,28427,67,18,3,19,3,3,6,52,2,2,0,3,7
6211,1976,48,PhD,Together,37395,47,18,0,9,0,1,11,39,1,1,0,3,5
843,1971,53,Graduation,Married,64722,47,303,0,280,60,147,15,805,4,8,2,11,25
4174,1956,68,Master,Together,55249,81,97,1,19,2,0,11,130,1,2,1,4,8
9757,1972,52,Graduation,Together,84906,98,997,15,414,99,30,76,1631,1,5,6,12,24
6918,1989,35,Graduation,Married,28691,56,5,4,13,8,0,4,34,1,1,0,3,5
286,1952,72,Graduation,Single,44213,48,95,11,35,0,4,7,152,4,2,1,5,12
11086,1984,40,Basic,Single,25707,18,1,6,2,3,6,3,21,1,1,0,3,5
1921,1967,57,PhD,Married,59062,74,46,1,12,3,0,9,71,2,2,0,3,7
4138,1962,62,Graduation,Single,76624,68,411,106,147,54,115,66,899,1,5,10,7,23
7718,1947,77,Master,Together,66000,36,244,51,270,101,0,45,711,1,1,3,5,10
1291,1978,46,PhD,Together,27683,90,152,9,121,12,12,45,351,4,6,2,4,16
6862,1971,53,Graduation,Divorced,1730,65,1,1,3,1,1,1,8,15,0,0,0,15
4136,1992,32,Basic,Single,7500,63,10,17,18,8,26,40,119,4,3,2,2,11
803,1968,56,Graduation,Together,40521,82,12,0,5,0,0,4,21,1,0,1,2,4
4298,1973,51,PhD,Together,20427,63,5,0,4,0,0,1,10,1,1,0,2,4
10833,1975,49,Graduation,Married,65106,55,790,19,133,12,0,19,973,3,8,3,13,27
9606,1965,59,PhD,Married,69969,64,882,29,514,38,29,44,1536,1,4,2,6,13
8534,1952,72,Graduation,Married,67433,51,615,28,259,12,48,30,992,4,6,5,13,28
5153,1967,57,PhD,Married,77766,97,1004,59,265,115,59,27,1529,2,11,10,11,34
961,1972,52,Graduation,Married,74716,92,133,27,421,13,195,71,860,2,7,3,5,17
5011,1963,61,Graduation,Divorced,68118,51,595,23,123,10,23,154,928,2,8,9,4,23
6653,1970,54,PhD,Married,55158,72,293,0,87,4,11,23,418,4,7,2,5,18
9094,1955,69,2n Cycle,Married,62972,39,313,15,47,20,0,192,587,2,7,4,3,16
810,1975,49,Graduation,Married,74190,49,151,81,86,168,91,64,641,2,4,2,11,19
5493,1976,48,Graduation,Married,39356,21,15,0,2,0,0,6,23,1,1,0,2,4
2147,1969,55,Graduation,Together,76653,91,736,63,946,219,189,126,2279,1,4,7,11,23
5107,1973,51,PhD,Divorced,35860,37,15,0,8,4,2,20,49,2,1,1,2,6
3979,1983,41,PhD,Divorced,90687,98,982,17,672,23,34,51,1779,1,6,2,8,17
6049,1982,42,Master,Together,73450,85,1142,51,415,90,69,37,1804,1,7,8,11,27
8147,1960,64,Graduation,Married,31454,40,28,0,11,0,0,9,48,3,2,0,3,8
1857,1952,72,Graduation,Single,47139,2,46,0,12,0,2,23,83,2,2,1,2,7
3910,1975,49,Graduation,Divorced,83829,78,897,161,430,186,161,27,1862,0,4,7,6,17
5207,1963,61,PhD,Married,53378,41,489,6,152,8,6,132,793,10,9,4,6,29
11114,1970,54,Graduation,Together,19656,94,25,4,9,6,8,32,84,3,2,1,3,9
5429,1948,76,PhD,Married,45579,10,145,1,33,2,1,1,183,1,4,1,4,10
9400,1958,66,2n Cycle,Single,85485,73,630,26,611,44,18,54,1383,1,6,6,6,19
1740,1944,80,Graduation,Married,55956,22,760,38,104,50,9,38,999,2,7,3,4,16
7488,1963,61,Master,Single,64191,30,420,15,186,151,38,15,825,3,5,3,13,24
195,1972,52,Graduation,Single,38808,21,125,17,52,3,19,30,246,4,5,1,4,14
635,1966,58,Master,Married,57183,51,464,5,64,7,0,70,610,8,9,1,7,25
7527,1968,56,Master,Divorced,23748,97,6,6,29,12,15,8,76,3,2,1,3,9
10319,1971,53,Graduation,Married,66303,56,1090,12,96,16,12,60,1286,4,3,4,11,22
2296,1975,49,Master,Married,37368,4,3,2,11,2,2,10,30,1,1,0,2,4
10637,1964,60,Graduation,Married,40800,77,24,0,27,8,30,10,99,2,3,0,3,8
2931,1978,46,Graduation,Divorced,71847,95,737,21,106,55,63,210,1192,0,6,7,9,22
907,1975,49,Graduation,Married,46149,36,254,6,71,4,0,27,362,5,5,1,7,18
3698,1983,41,Graduation,Together,78687,13,817,185,687,145,55,241,2130,1,4,6,8,19
9516,1971,53,2n Cycle,Divorced,49118,90,620,54,239,99,98,119,1229,2,9,7,10,28
679,1957,67,PhD,Married,37633,49,13,4,20,0,0,1,38,2,1,0,3,6
7384,1951,73,Master,Together,39767,18,113,61,204,34,26,47,485,2,7,1,7,17
5043,1951,73,Basic,Married,26997,89,7,23,78,133,49,144,434,2,4,2,5,13
5267,1970,54,Graduation,Divorced,33986,43,16,2,18,2,1,5,44,1,1,0,3,5
339,1972,52,PhD,Married,57091,82,462,0,24,6,0,4,496,2,9,2,5,18
2516,1969,55,2n Cycle,Married,46831,84,22,2,10,6,4,34,78,2,1,2,2,7
9010,1972,52,Master,Married,83151,80,968,147,842,137,42,210,2346,1,5,7,10,23
378,1971,53,Graduation,Married,52531,68,283,112,151,51,72,125,794,2,7,2,10,21
4808,1956,68,Graduation,Married,15759,12,1,2,5,6,0,3,17,1,1,0,2,4
5068,1971,53,Graduation,Single,22804,75,14,1,7,2,1,1,26,1,2,0,2,5
7628,1973,51,2n Cycle,Married,43050,10,30,5,24,6,3,8,76,2,2,0,4,8
7128,1977,47,PhD,Single,42997,91,4,0,5,0,1,5,15,1,1,0,2,4
2811,1963,61,PhD,Single,48918,21,52,0,9,0,0,1,62,2,1,0,4,7
3551,1954,70,Master,Together,60033,28,62,1,57,19,11,48,198,2,2,1,5,10
1663,1978,46,PhD,Together,34043,97,20,2,14,3,0,10,49,1,2,0,2,5
5543,1966,58,Graduation,Together,57811,49,545,7,114,37,21,78,802,5,7,2,11,25
1577,1946,78,Graduation,Married,78569,14,558,79,622,207,175,95,1736,1,4,6,4,15
10641,1978,46,Graduation,Single,7500,5,6,5,4,13,4,25,57,4,2,1,3,10
5336,1971,53,Master,Together,157733,37,39,1,9,2,0,8,59,0,1,0,1,2
6024,1953,71,Graduation,Together,94384,62,1111,24,790,160,45,172,2302,0,5,8,5,18
1878,1985,39,2n Cycle,Married,23148,83,4,6,8,6,3,10,37,1,2,0,3,6
3099,1970,54,Graduation,Divorced,44267,48,183,5,65,3,5,49,310,5,5,2,4,16
6055,1979,45,Graduation,Married,71626,94,546,72,376,94,145,72,1305,1,5,5,8,19
5841,1966,58,Graduation,Together,60894,61,606,7,155,10,0,54,832,5,10,3,8,26
3972,1976,48,Graduation,Together,50200,70,266,6,51,8,6,64,401,6,7,1,5,19
4394,1965,59,PhD,Married,81051,43,1142,29,249,38,29,14,1501,1,5,5,12,23
5758,1982,42,Graduation,Married,65169,23,1074,0,69,0,0,46,1189,1,10,4,13,28
6658,1972,52,Graduation,Together,59868,37,771,51,154,54,10,154,1194,7,11,2,12,32
4603,1960,64,PhD,Married,65695,50,371,32,189,0,58,6,656,2,5,4,10,21
8427,1956,68,Master,Single,64857,78,556,14,717,210,0,43,1540,1,7,5,10,23
10260,1965,59,Master,Together,45143,74,202,5,74,11,5,14,311,3,6,1,5,15
7143,1955,69,2n Cycle,Together,74805,14,209,162,209,41,162,37,820,5,4,7,10,26
8789,1989,35,2n Cycle,Married,59060,77,35,40,111,36,40,12,274,3,3,1,7,14
6197,1962,62,PhD,Single,27238,39,37,0,17,0,0,3,57,3,3,0,3,9
4554,1965,59,Graduation,Together,47009,89,171,45,73,59,10,90,448,4,3,2,8,17
4937,1973,51,2n Cycle,Married,46094,62,12,2,20,3,2,5,44,1,1,0,3,5
1920,1972,52,Graduation,Married,40321,59,44,4,21,6,0,27,102,2,3,0,3,8
8749,1984,40,Graduation,Together,37235,68,20,2,9,4,6,20,61,1,1,1,2,5
1650,1960,64,Master,Married,81843,13,779,86,537,34,69,138,1643,1,5,9,12,27
10377,1958,66,Master,Together,46692,37,170,6,97,24,12,88,397,3,6,1,5,15
9206,1968,56,Graduation,Together,77382,36,491,48,231,112,105,134,1121,2,5,7,12,26
10971,1977,47,Graduation,Single,37774,28,173,8,107,7,2,176,473,4,7,2,3,16
6398,1974,50,Basic,Married,18393,2,7,10,13,16,0,4,50,2,3,0,3,8
9212,1962,62,Master,Married,72828,17,1205,0,235,19,14,205,1678,6,6,3,13,28
7937,1982,42,Graduation,Married,24711,86,10,7,25,6,3,7,58,1,3,0,3,7
839,1975,49,PhD,Married,45503,54,97,4,44,6,1,18,170,1,3,1,4,9
4246,1982,42,Master,Single,6560,2,67,11,26,4,3,262,373,0,1,0,1,2
158,1945,79,PhD,Together,71604,3,345,53,528,98,75,97,1196,1,8,3,5,17
4832,1979,45,Graduation,Married,27244,84,6,5,17,3,24,46,101,2,2,2,2,8
5621,1969,55,Graduation,Married,48752,8,73,57,100,71,15,0,316,5,6,1,5,17
1945,1962,62,Graduation,Married,71434,4,711,36,217,172,96,168,1400,3,7,4,7,21
5147,1948,76,Graduation,Single,90842,57,774,70,118,182,187,93,1424,1,4,9,13,27
2535,1978,46,Master,Married,88097,24,163,0,480,0,126,75,844,1,6,5,8,20
11039,1975,49,Graduation,Married,51948,51,82,33,54,71,30,41,311,2,5,2,4,13
9495,1982,42,Graduation,Together,71853,29,358,108,413,141,97,32,1149,1,2,8,6,17
9635,1983,41,Master,Married,35876,13,66,2,40,4,3,14,129,1,3,1,3,8
2173,1952,72,Graduation,Widow,40049,23,13,6,7,0,3,3,32,1,1,0,3,5
942,1982,42,Graduation,Single,39660,36,139,13,78,20,13,36,299,3,7,1,3,14
9386,1962,62,Graduation,Together,50127,88,274,0,21,4,6,15,320,1,5,1,6,13
5510,1977,47,Master,Married,43263,2,262,6,61,0,10,102,441,3,5,2,6,16
873,1949,75,Master,Married,62845,3,1099,0,45,0,0,34,1178,11,3,4,10,28
2253,1990,34,Graduation,Married,18929,15,32,0,8,23,4,18,85,1,1,0,4,6
5181,1982,42,Basic,Single,24367,58,2,4,2,0,11,5,24,1,1,0,2,4
979,1975,49,Graduation,Single,33249,11,6,10,21,19,14,42,112,2,2,1,3,8
10390,1959,65,2n Cycle,Married,26887,27,6,7,4,3,4,6,30,1,1,0,3,5
4698,1983,41,PhD,Married,50150,32,135,46,92,65,61,11,410,2,5,2,7,16
7793,1976,48,Graduation,Together,62061,12,641,7,84,0,30,38,800,3,10,4,7,24
1745,1962,62,PhD,Divorced,85696,88,714,76,395,116,0,12,1313,1,4,6,9,20
10590,1956,68,PhD,Together,76542,91,794,73,573,0,29,14,1483,1,4,8,10,23
5080,1993,31,Graduation,Single,70515,12,420,0,452,182,64,140,1258,1,6,6,4,17
8369,1987,37,Graduation,Together,18227,21,1,2,7,4,3,11,28,1,0,1,2,4
5232,1965,59,Graduation,Married,69139,23,86,12,75,33,15,6,227,1,4,1,5,11
2407,1982,42,Graduation,Married,69109,10,823,25,459,124,29,95,1555,1,6,6,7,20
3834,1962,62,Graduation,Single,69627,35,231,161,215,171,30,53,861,2,8,2,11,23
7912,1978,46,Graduation,Married,38136,69,8,15,27,0,20,33,103,2,3,1,2,8
7712,1946,78,PhD,Single,62159,68,182,17,259,77,70,29,634,1,6,2,10,19
1065,1963,61,Graduation,Single,80695,85,557,129,984,193,37,18,1918,1,5,8,5,19
7275,1971,53,Master,Single,33316,34,79,1,31,4,4,12,131,3,2,1,4,10
1343,1968,56,Graduation,Together,58554,55,368,24,68,38,0,88,586,6,8,2,6,22
1384,1992,32,Basic,Married,17256,10,6,4,14,8,8,22,62,2,2,1,2,7
9967,1974,50,Graduation,Divorced,53034,30,160,15,196,15,11,50,447,8,6,1,7,22
6181,1950,74,2n Cycle,Together,52203,36,488,21,238,56,108,28,939,1,8,7,11,27
10507,1977,47,2n Cycle,Divorced,59601,14,691,7,69,0,7,23,797,4,2,2,7,15
2674,1958,66,Master,Single,75154,79,543,10,205,160,143,82,1143,1,6,3,6,16
2698,1976,48,Graduation,Single,47025,52,254,7,108,20,0,26,415,3,6,3,5,17
3231,1973,51,Graduation,Married,37971,97,5,4,10,2,2,7,30,1,1,0,3,5
4096,1968,56,Master,Divorced,41335,24,112,19,21,16,14,5,187,3,4,1,4,12
10476,1958,66,Graduation,Married,67267,0,134,11,59,15,2,30,251,1,3,2,5,11
5948,1975,49,Graduation,Single,57338,96,143,6,52,11,8,17,237,2,4,1,5,12
9140,1960,64,2n Cycle,Together,50523,89,51,4,24,4,7,1,91,2,2,0,4,8
10258,1965,59,Master,Single,35791,94,27,0,5,0,0,3,35,2,1,0,3,6
5675,1960,64,PhD,Divorced,50611,98,459,0,24,6,0,4,493,6,4,5,7,22
4743,1969,55,PhD,Married,56242,72,689,8,167,11,8,88,971,5,8,4,11,28
8805,1960,64,Graduation,Single,48904,1,283,10,38,0,13,27,371,4,7,2,4,17
1542,1975,49,Graduation,Single,56243,26,347,0,35,4,3,7,396,6,4,2,8,20
6770,1985,39,Graduation,Married,21355,5,5,13,14,0,5,31,68,2,2,1,2,7
8773,1971,53,Master,Together,57420,22,280,0,18,0,0,24,322,3,5,1,6,15
10475,1970,54,Master,Together,,39,187,5,65,26,20,14,317,2,4,2,6,14
10420,1955,69,Master,Divorced,46390,56,95,14,64,2,9,38,222,1,4,2,3,10
7514,1956,68,2n Cycle,Together,54342,74,84,10,34,11,10,28,177,4,3,1,4,12
2902,1958,66,Graduation,Together,,87,19,4,12,2,2,6,45,1,1,0,3,5
4345,1964,60,2n Cycle,Single,,49,5,1,9,2,0,4,21,1,1,0,2,4
793,1973,51,Graduation,Married,20895,24,18,3,17,3,0,4,45,1,2,0,3,6
10909,1948,76,Graduation,Married,92344,9,992,24,694,51,19,119,1899,0,5,10,5,20
3769,1972,52,PhD,Together,,17,25,1,13,0,0,3,42,1,1,0,3,5
8702,1976,48,2n Cycle,Together,26907,10,9,1,7,0,3,2,22,2,1,0,3,6
4791,1980,44,Graduation,Together,44964,35,19,1,17,2,0,2,41,1,1,0,3,5
2963,1979,45,Graduation,Together,75507,56,709,93,374,104,80,80,1440,1,8,6,6,21
8216,1972,52,Master,Married,53761,7,158,0,76,13,7,71,325,6,4,4,3,17
8140,1973,51,Graduation,Together,22682,51,10,14,29,4,2,36,95,3,2,1,4,10
10146,1972,52,PhD,Together,38887,17,25,1,13,0,0,3,42,1,1,0,3,5
5289,1975,49,2n Cycle,Single,41658,30,8,4,12,15,4,29,72,2,1,1,2,6
2587,1972,52,PhD,Married,29791,21,14,0,6,0,0,0,20,2,2,0,3,7
4405,1956,68,Master,Married,63915,2,622,7,115,30,0,15,789,2,6,3,12,23
8663,1974,50,Graduation,Divorced,39996,85,11,0,3,0,0,1,15,1,1,0,2,4
2589,1972,52,Graduation,Divorced,26759,65,25,3,16,8,5,2,59,2,2,1,3,8
3421,1968,56,Master,Divorced,63841,64,635,15,100,20,7,131,908,1,9,3,9,22
10490,1969,55,PhD,Married,51039,11,100,64,79,65,0,109,417,2,6,2,4,14
4094,1961,63,Graduation,Married,60544,92,201,2,43,3,5,35,289,4,5,1,5,15
9958,1972,52,Graduation,Married,65685,54,642,14,49,0,7,57,769,1,9,2,9,21
2534,1953,71,Graduation,Married,37716,4,97,1,41,6,2,41,188,2,4,1,3,10
4188,1957,67,Graduation,Single,36864,53,204,5,39,17,0,89,354,3,5,2,4,14
6613,1970,54,Master,Married,44511,39,513,7,133,46,14,14,727,6,8,4,8,26
10827,1967,57,PhD,Married,36947,49,88,3,21,4,1,29,146,4,3,0,4,11
5491,1951,73,Master,Together,47352,70,172,12,112,8,0,15,319,4,6,1,5,16
8402,1953,71,Master,Married,67087,40,329,35,222,130,35,43,794,2,7,5,8,22
8783,1950,74,Graduation,Married,57045,40,296,13,104,11,13,17,454,3,4,2,9,18
10010,1953,71,PhD,Divorced,36957,43,100,2,16,2,1,31,152,4,3,2,2,11
618,1977,47,PhD,Married,69389,17,422,7,238,69,46,15,797,1,7,2,12,22
9121,1972,52,Graduation,Married,80134,40,1218,16,272,104,0,80,1690,2,5,3,6,16
361,1969,55,Master,Married,43142,84,5,1,7,2,1,4,20,1,1,0,2,4
4310,1944,80,Graduation,Married,80589,25,507,93,520,242,40,26,1428,1,5,10,5,21
2678,1990,34,Graduation,Single,34412,62,52,12,50,4,36,55,209,3,5,0,3,11
6376,1979,45,Graduation,Single,57537,83,191,56,139,51,8,100,545,4,4,3,8,19
524,1966,58,Basic,Together,22634,47,2,23,11,8,6,46,96,1,2,1,2,6
10341,1948,76,Graduation,Together,51315,45,68,28,39,16,30,41,222,1,2,2,5,10
5654,1972,52,Graduation,Married,36026,34,20,4,10,6,4,17,61,2,2,0,3,7
4098,1973,51,Graduation,Married,24639,3,20,3,16,0,4,1,44,3,2,0,4,9
5824,1972,52,PhD,Together,34578,1,7,0,1,0,0,0,8,1,1,0,2,4
7000,1972,52,2n Cycle,Single,65704,18,279,172,74,38,8,246,817,1,2,10,10,23
2561,1966,58,Graduation,Single,63810,45,977,12,253,16,12,101,1371,4,4,3,12,23
5229,1969,55,PhD,Together,54132,81,30,1,8,0,0,3,42,1,1,0,3,5
4086,1959,65,Graduation,Married,18690,77,6,1,7,23,4,19,60,1,1,1,2,5
2428,1970,54,Graduation,Married,28164,23,3,18,26,11,8,12,78,3,2,0,4,9
8254,1974,50,PhD,Married,34596,48,14,0,2,0,0,7,23,1,1,0,2,4
2836,1972,52,PhD,Married,43269,61,10,1,7,0,0,1,19,1,1,0,2,4
8418,1958,66,2n Cycle,Single,38741,60,7,10,17,8,6,13,61,2,2,0,3,7
1362,1972,52,Graduation,Single,31907,75,33,87,64,175,16,74,449,1,6,1,6,14
7152,1983,41,Master,Married,27100,64,12,0,13,2,0,10,37,1,1,0,3,5
10033,1973,51,2n Cycle,Divorced,31163,54,2,3,10,11,2,10,38,1,1,0,3,5
9349,1985,39,Graduation,Married,92533,84,693,21,118,110,147,42,1131,1,6,5,11,23
274,1973,51,Graduation,Single,34853,75,9,3,15,2,3,2,34,2,2,0,3,7
3388,1967,57,Graduation,Divorced,70844,16,129,26,67,3,67,2,294,5,6,1,5,17
922,1979,45,2n Cycle,Married,31086,79,16,2,11,3,0,16,48,2,1,1,2,6
8588,1961,63,Graduation,Married,60544,92,201,2,43,3,5,35,289,4,5,1,5,15
2518,1986,38,2n Cycle,Together,20491,16,5,4,5,4,2,10,30,1,0,1,2,4
574,1964,60,Graduation,Married,42523,96,14,36,11,3,26,35,125,1,1,1,4,7
3220,1983,41,Graduation,Married,39922,30,29,12,59,19,1,36,156,2,3,0,4,9
5967,1952,72,Graduation,Together,33402,60,26,2,19,10,5,8,70,3,2,1,3,9
1183,1949,75,Master,Married,36408,11,9,1,4,3,2,3,22,1,1,0,2,4
6856,1979,45,Graduation,Together,21645,75,14,0,23,4,5,19,65,3,3,0,3,9
4530,1948,76,Master,Widow,78427,36,972,19,595,180,26,138,1930,3,3,7,10,23
1553,1946,78,Graduation,Together,82657,71,966,168,672,246,105,126,2283,1,7,5,10,23
4682,1958,66,Graduation,Married,51876,88,99,27,102,28,48,6,310,1,2,2,8,13
8204,1971,53,2n Cycle,Married,78041,93,482,35,553,72,160,17,1319,1,4,4,9,18
5221,1957,67,Graduation,Married,52852,93,714,8,99,11,0,47,879,4,10,7,5,26
1232,1982,42,PhD,Together,70038,54,587,54,348,71,54,130,1244,1,4,4,8,17
1927,1973,51,2n Cycle,Together,69401,41,399,27,159,58,8,39,690,4,4,4,5,17
5788,1972,52,Graduation,Together,46053,46,56,10,92,19,7,25,209,3,3,2,4,12
6652,1965,59,Graduation,Married,77343,28,227,151,573,98,54,31,1134,1,3,4,9,17
6246,1953,71,Graduation,Single,73892,40,703,102,601,0,58,43,1507,1,3,11,8,23
5975,1967,57,PhD,Single,40304,82,37,0,17,0,0,3,57,1,2,0,3,6
6875,1965,59,PhD,Together,32727,38,167,13,180,86,13,70,529,2,7,3,5,17
4399,1969,55,Graduation,Together,68695,3,458,81,356,106,50,40,1091,1,4,4,7,16
4042,1971,53,Graduation,Divorced,43300,87,91,3,52,2,1,31,180,3,4,0,4,11
2157,1972,52,Graduation,Together,26290,49,15,8,16,11,5,22,77,4,2,0,4,10
10133,1970,54,Graduation,Single,93790,16,1302,68,731,89,114,45,2349,0,6,7,12,25
2525,1974,50,PhD,Married,38410,65,153,64,123,116,64,14,534,2,5,2,9,18
8233,1950,74,Master,Widow,64866,9,508,5,21,7,5,10,556,4,7,3,7,21
9483,1959,65,Graduation,Together,57957,24,290,59,177,77,5,29,637,7,4,6,8,25
2945,1955,69,PhD,Together,46015,25,38,0,2,0,0,6,46,1,1,0,3,5
10403,1978,46,Graduation,Together,16531,43,2,13,6,7,5,11,44,3,3,0,3,9
5074,1986,38,Master,Married,28072,10,30,0,10,2,0,5,47,1,1,0,3,5
10524,1963,61,Master,Divorced,49476,29,386,23,95,54,41,196,795,4,2,11,5,22
4690,1953,71,Graduation,Married,50725,45,443,10,75,0,10,48,586,4,8,1,8,21
7521,1952,72,Graduation,Together,83844,57,901,31,345,75,31,191,1574,1,4,4,11,20
7196,1950,74,PhD,Married,41145,20,9,0,3,0,0,1,13,1,0,0,3,4
4406,1970,54,Graduation,Together,67419,29,846,84,352,91,56,42,1471,4,9,4,8,25
9672,1970,54,2n Cycle,Married,23162,82,8,3,9,19,4,22,65,3,1,1,3,8
4864,1977,47,Graduation,Married,34380,68,72,7,58,13,1,24,175,4,4,1,3,12
4706,1966,58,Graduation,Single,34704,65,29,0,5,0,1,5,40,1,1,0,3,5
4070,1969,55,PhD,Married,94871,99,169,24,553,188,0,144,1078,1,8,5,4,18
25,1958,66,Graduation,Married,65148,9,460,35,422,33,12,153,1115,2,6,6,7,21
3697,1954,70,Graduation,Together,39898,20,69,8,26,12,7,12,134,2,3,0,4,9
217,1956,68,Master,Single,64857,78,556,14,717,210,0,43,1540,1,7,5,10,23
4220,1970,54,PhD,Married,59892,26,73,0,13,0,1,0,87,1,2,1,3,7
5286,1987,37,Master,Single,41020,68,112,1,54,7,7,36,217,1,3,2,4,10
9559,1961,63,PhD,Married,57072,79,944,0,60,0,0,30,1034,2,7,5,13,27
2849,1979,45,Graduation,Single,60474,25,265,199,303,234,9,170,1180,7,10,2,12,31
7787,1960,64,Graduation,Together,62807,83,526,28,135,10,21,99,819,3,5,3,12,23
3102,1981,43,2n Cycle,Together,19414,32,2,3,12,3,5,7,32,1,1,0,3,5
5868,1980,44,Graduation,Married,19107,49,2,4,9,10,5,16,46,2,1,0,3,6
8370,1976,48,2n Cycle,Together,75484,50,378,97,259,197,194,34,1159,2,7,3,6,18
9988,1976,48,Master,Single,70379,84,553,25,142,65,67,8,860,3,6,3,13,25
2939,1970,54,Master,Together,79419,96,751,127,687,20,15,31,1631,1,4,6,4,15
5529,1946,78,PhD,Together,64014,56,406,0,30,0,0,8,444,7,8,2,5,22
9743,1955,69,Graduation,Married,76998,85,1449,89,161,69,35,107,1910,2,11,8,8,29
5763,1972,52,Master,Together,49854,63,123,17,171,39,0,30,380,5,6,2,5,18
3478,1971,53,PhD,Married,60585,17,267,42,309,55,42,21,736,10,7,4,9,30
7494,1950,74,PhD,Divorced,42873,11,209,0,40,3,2,15,269,4,6,1,4,15
1763,1988,36,Graduation,Together,87679,62,1259,172,815,97,148,33,2524,1,7,11,10,29
7250,1978,46,Graduation,Together,57867,48,344,35,178,15,23,17,612,7,7,2,9,25
2005,1990,34,Graduation,Married,35765,86,22,3,30,0,5,15,75,2,2,0,4,8
10770,1959,65,Graduation,Married,65492,73,247,161,295,210,85,47,1045,2,4,7,13,26
6885,1977,47,Graduation,Divorced,32952,36,38,0,12,3,1,1,55,1,2,0,3,6
2072,1969,55,PhD,Together,53374,34,896,10,101,13,10,34,1064,6,4,2,9,21
9463,1959,65,Graduation,Together,71706,16,931,56,253,91,98,14,1443,4,9,5,7,25
6318,1988,36,Graduation,Married,68487,48,758,12,385,33,89,89,1366,1,9,7,13,30
4093,1975,49,Master,Together,53253,61,216,9,57,20,9,125,436,7,4,3,5,19
5751,1973,51,2n Cycle,Divorced,31163,54,2,3,10,11,2,10,38,1,1,0,3,5
3340,1977,47,Graduation,Married,42014,56,244,15,108,4,15,50,436,6,7,1,6,20
3594,1973,51,Master,Married,54108,74,539,6,91,8,6,97,747,13,8,2,9,32
3584,1955,69,PhD,Single,49667,35,1181,26,120,17,13,39,1396,2,5,10,5,22
3643,1974,50,Master,Married,63206,65,750,8,125,11,8,26,928,1,4,3,6,14
851,1972,52,Master,Married,57136,48,306,5,109,21,109,92,642,9,5,2,10,26
7706,1975,49,2n Cycle,Together,46772,88,350,104,189,197,151,57,1048,6,11,8,5,30
3967,1971,53,PhD,Married,78931,19,331,197,170,58,152,35,943,1,2,8,13,24
10128,1958,66,Graduation,Together,53977,21,620,16,165,0,24,82,907,5,5,5,12,27
486,1988,36,Graduation,Married,84219,27,434,137,400,45,137,45,1198,1,3,4,10,18
9,1975,49,Master,Single,46098,86,57,0,27,0,0,36,120,4,3,2,2,11
9451,1965,59,Graduation,Married,73538,92,811,76,428,99,137,107,1658,3,10,4,9,26
9264,1986,38,Graduation,Married,79529,1,423,42,706,73,197,197,1638,1,4,8,9,22
3865,1977,47,2n Cycle,Together,20981,14,2,12,10,6,13,30,73,1,3,1,2,7
2853,1980,44,Graduation,Single,51766,74,60,51,87,6,20,51,275,2,4,2,4,12
1490,1962,62,Graduation,Married,55759,84,675,0,85,10,7,77,854,5,10,3,8,26
6310,1978,46,Graduation,Married,33039,4,30,8,12,8,8,12,78,1,2,0,4,7
10380,1972,52,Master,Married,37787,50,40,1,40,4,3,18,106,1,3,0,3,7
3887,1970,54,Graduation,Single,27242,2,3,17,26,20,1,39,106,2,2,0,3,7
4278,1983,41,PhD,Single,87188,73,910,111,724,49,74,55,1923,1,10,2,6,19
8643,1971,53,Graduation,Together,69930,21,252,98,827,219,70,196,1662,1,4,5,12,22
1998,1976,48,Graduation,Single,37697,82,34,6,21,11,4,8,84,1,2,1,3,7
10795,1973,51,PhD,Married,37401,14,19,3,19,3,1,3,48,2,2,0,3,7
11110,1973,51,Graduation,Single,3502,56,2,1,1,0,0,1,5,0,0,0,0,0
2408,1976,48,Graduation,Married,58597,20,490,0,184,10,28,21,733,12,7,4,9,32
202,1948,76,PhD,Widow,82032,54,332,194,377,149,125,57,1234,0,4,6,7,17
7998,1958,66,Graduation,Together,28087,77,53,8,17,13,0,21,112,3,2,2,2,9
830,1987,37,PhD,Single,74004,5,784,48,560,42,176,48,1658,1,4,6,4,15
3536,1960,64,Graduation,Together,19740,65,7,11,3,10,4,20,55,2,1,1,3,7
6050,1975,49,2n Cycle,Married,57036,33,1171,43,219,19,14,47,1513,4,6,3,13,26
125,1958,66,2n Cycle,Together,53083,65,215,7,33,3,0,13,271,6,5,1,5,17
3463,1975,49,PhD,Married,69283,41,674,62,134,0,26,8,904,4,7,3,13,27
2804,1975,49,Master,Single,46098,86,57,0,27,0,0,36,120,4,3,2,2,11
3745,1988,36,2n Cycle,Married,23331,92,5,36,7,0,10,45,103,2,3,0,3,8
